id,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,price
278,3400,3,1,2,yes,no,yes,no,no,2,yes,semi-furnished,4277000
1072,1836,2,1,1,no,no,yes,no,no,0,no,semi-furnished,2275000
833,5040,3,1,2,yes,no,yes,no,yes,0,no,unfurnished,4200000
588,6000,4,2,4,yes,no,no,no,no,2,no,semi-furnished,7700000
248,4100,2,2,1,yes,yes,yes,no,no,0,no,semi-furnished,4543000
304,8250,3,1,1,yes,no,yes,no,no,3,no,semi-furnished,4193000
947,5880,2,1,1,yes,no,no,no,no,0,no,unfurnished,3500000
924,3520,3,1,1,yes,no,no,no,no,2,yes,unfurnished,3633000
0,7420,4,2,3,yes,no,no,no,yes,2,yes,furnished,13300000
486,6000,2,1,1,yes,no,no,no,no,0,no,semi-furnished,2870000
919,3520,2,2,1,yes,no,yes,no,no,0,no,semi-furnished,3640000
556,6000,4,3,2,yes,yes,yes,yes,no,2,no,semi-furnished,9681000
988,4320,3,1,1,no,no,no,no,no,1,no,unfurnished,3220000
466,3090,3,1,2,no,no,no,no,no,0,no,semi-furnished,3010000
87,3960,3,1,1,yes,no,yes,no,no,2,no,semi-furnished,6475000
589,6000,4,2,4,yes,no,no,no,yes,1,no,furnished,7560000
15,6000,4,1,2,yes,no,yes,no,no,2,no,semi-furnished,9100000
326,4100,4,1,1,no,no,yes,no,no,0,no,unfurnished,3990000
1018,8050,2,1,1,yes,no,no,no,no,0,no,unfurnished,3003000
879,3290,2,1,1,yes,no,no,yes,no,1,no,furnished,3920000
646,5500,3,1,3,yes,no,no,no,no,1,yes,unfurnished,6230000
11,6000,4,3,2,yes,yes,yes,yes,no,2,no,semi-furnished,9681000
1074,3970,3,1,2,yes,no,yes,no,no,0,no,unfurnished,2275000
635,5000,3,1,2,yes,no,no,no,yes,0,no,semi-furnished,6440000
156,6900,3,1,1,yes,yes,yes,no,no,0,yes,semi-furnished,5523000
851,4840,3,1,2,yes,no,no,no,no,1,no,semi-furnished,4165000
324,4500,3,1,2,no,no,yes,no,yes,0,no,semi-furnished,4007500
1014,4600,2,1,1,yes,no,no,no,no,0,no,furnished,3010000
184,3000,3,2,2,yes,yes,yes,no,no,0,no,furnished,5110000
192,6600,3,1,1,yes,yes,yes,no,no,0,yes,furnished,5040000
881,8080,3,1,1,yes,no,no,no,yes,2,no,semi-furnished,3920000
385,3640,2,1,1,yes,no,no,no,no,0,no,unfurnished,3570000
279,6360,2,1,1,yes,no,no,no,no,0,no,furnished,4270000
904,3600,3,1,1,yes,no,no,no,no,1,no,unfurnished,3710000
1073,3970,1,1,1,no,no,no,no,no,0,no,unfurnished,2275000
138,5000,3,1,3,yes,no,no,no,yes,0,no,semi-furnished,5740000
1004,3500,2,1,1,yes,no,no,no,no,0,no,unfurnished,3115000
613,6000,3,1,1,yes,no,no,no,yes,1,no,furnished,6860000
585,6550,3,1,2,yes,no,yes,no,yes,0,yes,furnished,7875000
609,11175,3,1,1,yes,no,yes,no,yes,1,yes,furnished,7000000
133,4800,3,1,3,yes,no,no,no,yes,0,no,unfurnished,5810000
657,4300,6,2,2,yes,no,no,no,no,0,no,furnished,6083000
472,3630,4,1,2,yes,no,no,no,no,3,no,semi-furnished,3010000
29,5500,4,2,2,yes,no,yes,no,yes,1,yes,semi-furnished,8400000
880,3816,2,1,1,yes,no,yes,no,yes,2,no,furnished,3920000
868,5400,3,1,1,yes,no,no,no,no,3,no,semi-furnished,4025000
617,5020,3,1,4,yes,no,no,no,yes,0,yes,unfurnished,6720000
858,3680,3,2,2,yes,no,no,no,no,0,no,semi-furnished,4095000
352,5830,2,1,1,yes,no,no,no,no,2,no,unfurnished,3780000
557,6550,4,2,2,yes,no,no,no,yes,1,yes,semi-furnished,9310000
354,8400,2,1,1,yes,no,no,no,no,1,no,furnished,3780000
225,6440,2,1,1,yes,no,no,no,yes,3,no,semi-furnished,4753000
149,6600,4,2,1,yes,no,yes,no,no,0,yes,semi-furnished,5600000
694,6600,4,2,1,yes,no,yes,no,no,0,yes,semi-furnished,5600000
586,6360,3,2,4,yes,no,no,no,yes,0,yes,furnished,7840000
584,6000,4,2,4,yes,no,no,no,yes,1,no,semi-furnished,7910000
1000,5495,3,1,1,yes,no,yes,no,no,0,no,unfurnished,3129000
539,2990,2,1,1,no,no,no,no,no,1,no,unfurnished,1855000
676,5828,4,1,4,yes,yes,no,no,no,0,no,semi-furnished,5810000
47,6600,3,1,4,yes,no,no,no,yes,3,yes,furnished,7490000
36,7482,3,2,3,yes,no,no,yes,no,1,yes,furnished,8043000
578,5960,3,3,2,yes,yes,yes,no,no,1,no,unfurnished,8190000
321,3630,3,2,2,yes,no,no,yes,no,2,no,semi-furnished,4025000
631,6670,3,1,3,yes,no,yes,no,no,0,yes,unfurnished,6510000
543,2910,3,1,1,no,no,no,no,no,0,no,furnished,1750000
